Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
1492,323081.300,314577.531,109,851,65,3,2.999,48
1493,319576.300,314682.019,88,847,65,3,3.000,49
1494,325437.300,314944.949,113,822,65,3,2.999,49
1495,327333.300,315550.978,109,798,65,3,2.999,49
1496,324174.300,314969.650,109,828,65,3,2.999,49
1497,323769.300,313896.001,109,811,65,3,2.999,49
1498,322192.300,313923.792,109,807,65,3,3.000,49
1499,319593.300,312453.562,65,850,65,3,3.000,49
1500,319992.300,313296.303,109,851,65,3,3.000,49
1501,322026.300,315411.533,65,890,65,3,3.000,49
1502,321405.300,314539.128,65,924,65,3,3.000,49
1503,320474.300,314177.947,65,919,65,3,3.000,49
1504,320518.300,314296.155,65,904,65,4,3.000,465
1505,321396.300,316568.086,88,922,65,3,3.000,49
1506,321662.300,317424.806,88,936,65,3,3.000,49
1507,322593.300,316881.709,88,949,65,3,3.000,49
1508,322274.300,316473.321,88,946,65,3,3.000,49
1509,320935.300,315602.919,88,957,65,3,3.000,49
1510,322305.300,316340.113,88,963,65,3,3.000,49
1511,322535.300,316424.658,88,991,65,3,3.000,49
1512,323195.300,316945.537,88,1023,65,3,3.000,49
1513,322292.300,317039.622,88,1033,65,3,3.000,49
1514,322453.300,316769.985,88,1042,65,3,3.000,49
1515,322665.300,316974.740,88,1043,65,3,3.000,49
1516,321771.300,316714.325,88,1027,65,3,3.000,49
1517,320759.300,315152.401,88,1070,65,3,3.000,49
1518,320555.300,316146.259,88,1029,65,3,3.000,49
1519,320940.300,316722.739,88,996,65,3,3.000,49
1520,319798.300,316047.881,88,945,65,3,3.000,49
1521,320375.300,315857.341,88,940,65,3,3.000,49
1522,319096.300,315413.746,65,916,65,3,3.000,49
1523,319699.300,315764.228,65,892,65,3,3.000,49
1524,320045.300,316492.223,65,915,65,3,3.000,49
1525,319339.300,315513.976,65,952,65,3,3.000,49
1526,321439.300,317864.303,88,969,65,3,3.000,49
1527,321370.300,317823.118,88,937,65,4,3.001,465
1528,322579.300,319502.340,88,922,65,3,3.000,49
1529,320931.300,317637.468,88,913,65,3,3.000,49
1530,320208.300,317482.013,65,918,65,3,3.000,49
1531,320461.300,317343.860,65,902,65,3,3.000,49
1532,319917.300,316831.733,65,885,65,3,3.000,49
1533,320472.300,317423.074,65,874,65,3,3.000,49
1534,320524.300,317752.837,65,852,65,3,3.000,49
1535,320843.300,317399.463,65,867,65,3,3.000,49
1536,321185.300,317742.640,65,869,65,3,3.000,49
1537,321074.300,317421.478,65,865,65,3,3.000,49
1538,321846.300,317598.030,65,855,65,3,2.999,49
1539,321084.300,317080.151,65,848,65,3,3.000,49
1540,321049.300,316896.537,65,859,65,3,3.000,49
1541,321710.300,318241.492,65,892,65,3,3.000,61
1542,322354.300,318047.460,65,882,65,3,3.000,49
1543,320966.300,316253.582,65,832,65,3,3.000,49
1544,320185.300,316320.015,65,844,65,4,3.001,345
1545,319988.300,316273.128,65,887,65,4,3.001,345
1546,318812.300,313812.403,65,879,65,3,3.000,49
1547,319484.300,314227.884,65,886,65,3,2.999,49
1548,318757.300,313733.785,65,883,65,3,3.000,49
1549,319324.300,314342.679,65,870,65,3,3.000,49
1550,319508.300,314915.700,65,879,65,3,3.000,56
1551,319113.300,315226.745,65,887,65,3,3.000,49
1552,319656.300,315364.310,65,885,65,3,3.000,49
1553,319728.300,315434.142,65,850,65,3,3.000,49
1554,319981.300,315542.430,65,859,65,4,3.001,465
1555,319618.300,314782.479,65,875,65,4,3.001,465
1556,319842.300,314987.702,65,878,65,4,3.001,465
1557,320534.300,315226.873,65,896,65,3,3.000,49
1558,320190.300,315459.605,65,881,65,3,3.000,49
1559,320703.300,315530.584,65,871,65,3,3.000,49
1560,320864.300,315223.418,65,895,65,3,3.000,49
1561,321219.300,316061.373,65,937,65,3,3.000,49
1562,321835.300,316694.197,65,930,65,3,3.000,49
1563,321571.300,316694.628,65,929,65,4,3.001,512
1564,320912.300,316679.796,65,901,65,3,3.000,49
1565,322029.300,317143.267,65,917,65,3,2.999,56
1566,321046.300,317615.791,65,936,65,4,3.001,281
1567,320757.300,317585.917,65,933,65,4,3.000,281
1568,320073.300,317303.954,65,962,65,4,3.001,281
1569,319783.300,316442.696,88,1002,65,4,3.002,264
1570,320371.300,316670.319,65,992,65,4,3.002,264
1571,321153.300,318293.935,65,972,65,4,3.001,281
1572,320408.300,317461.325,88,923,65,4,3.001,337
1573,320608.300,317103.182,88,927,65,4,3.001,337
1574,320892.300,317244.948,88,951,65,4,3.001,337
1575,321666.300,317212.589,88,974,65,4,3.001,337
1576,321093.300,317273.521,88,970,65,4,3.001,337
1577,321167.300,316540.643,88,989,65,4,3.001,337
1578,321569.300,318263.131,88,977,65,4,3.001,337
1579,321234.300,316892.629,88,949,65,3,2.999,49
1580,321865.300,317348.622,88,985,65,3,3.000,49
1581,322098.300,317798.131,88,995,65,3,3.000,49
1582,321451.300,317082.520,65,979,65,3,3.000,49
1583,321015.300,316965.434,88,995,65,3,3.000,49
1584,319778.300,315468.095,88,995,65,3,3.000,49
1585,321300.300,315440.311,88,1008,65,3,3.000,49
1586,321132.300,315859.408,88,983,65,3,3.000,49
1587,320230.300,315051.285,88,937,65,3,2.998,49
1588,320318.300,315385.687,88,955,65,3,2.998,49
1589,321748.300,316559.289,88,968,65,3,2.999,49
1590,321270.300,316559.234,65,978,65,3,2.999,49
1591,322123.300,317436.317,65,1008,65,3,2.998,49
1592,322603.300,316933.668,88,1032,65,3,2.998,49
1593,322198.300,315507.261,88,1067,65,3,2.999,49
1594,322182.300,316303.012,88,1054,65,3,2.999,49
1595,322701.300,316252.468,88,1057,65,3,2.999,49
1596,323805.300,317594.697,88,1037,65,3,3.000,49
1597,323311.300,318163.324,88,1019,65,4,3.001,593
1598,321601.300,316301.975,88,994,65,3,3.000,49
1599,322160.300,317433.338,88,945,65,3,3.000,49
1600,321388.300,317874.221,88,968,65,3,3.000,49
1601,323235.300,318683.732,88,986,65,4,3.001,209
1602,323070.300,319262.659,88,963,65,4,3.001,209
1603,321609.300,318494.124,65,977,65,4,3.000,209
1604,322643.300,319526.145,65,965,65,4,2.999,209
1605,322381.300,318350.112,65,966,65,4,2.999,209
1606,321670.300,318042.815,65,947,65,3,2.998,49
1607,321678.300,317798.007,65,928,65,3,2.998,49
1608,321923.300,318155.032,65,940,65,3,2.999,49
1609,321127.300,317510.282,65,918,65,3,3.000,49
1610,321005.300,316770.526,97,905,65,3,3.000,49
1611,320740.300,316242.918,65,910,65,3,3.000,49
1612,320272.300,316277.954,65,920,65,3,3.000,49
1613,321103.300,316742.304,65,946,65,3,3.000,49
1614,321629.300,316422.957,65,959,65,3,3.000,49
1615,319719.300,315040.673,65,938,65,3,3.000,49
1616,319718.300,315216.073,65,929,65,3,3.000,49
1617,319547.300,315078.863,65,923,65,3,3.000,45
1618,320364.300,316740.378,65,912,65,3,3.000,45
1619,319906.300,316350.917,65,912,65,3,3.000,49
1620,319835.300,315575.038,97,935,65,3,3.000,49
1621,320173.300,316400.358,65,963,65,3,3.000,49
1622,319897.300,316044.417,65,930,65,3,3.000,49
1623,320334.300,316102.643,65,940,65,3,2.999,49
1624,321678.300,317684.675,65,923,65,3,2.999,49
1625,319987.300,316263.271,65,942,65,3,3.000,49
1626,320375.300,316338.986,65,916,65,3,3.000,49
1627,320804.300,318037.900,97,898,65,3,3.000,49
1628,320876.300,317942.653,97,915,65,3,2.999,49
1629,320699.300,317613.868,97,963,65,3,3.000,49
1630,321135.300,318006.571,97,935,65,3,3.000,49
1631,321283.300,318388.404,65,993,65,3,3.000,49
1632,320977.300,318227.090,65,991,65,4,3.001,217
1633,320074.300,317179.158,65,1010,65,3,3.000,48
1634,320817.300,318312.694,88,974,65,3,3.000,48
1635,322059.300,317748.922,88,949,65,3,3.000,48
1636,322984.300,318831.338,88,922,65,3,3.000,48
1637,321814.300,317677.280,88,943,65,3,3.000,48
1638,321587.300,317570.691,88,922,65,3,3.000,48
1639,322564.300,317225.269,88,933,65,3,3.000,48
1640,321451.300,317142.659,88,926,65,3,3.000,48
1641,325329.300,317232.143,113,939,65,4,3.001,217
1642,330209.300,318186.184,113,917,65,4,3.001,217
1643,332333.300,318439.599,113,947,65,4,3.001,217
1644,326928.300,317727.027,113,962,65,4,3.001,593
1645,328676.300,318007.950,113,957,65,3,3.000,60
1646,325009.300,318295.160,113,979,65,4,3.001,345
1647,322199.300,317987.796,88,997,65,3,3.000,49
1648,322736.300,318035.489,88,1009,65,3,3.000,49
1649,324276.300,318315.883,113,987,65,3,3.000,61
1650,323984.300,317495.124,113,963,65,3,3.000,49
1651,321204.300,317471.346,88,984,65,3,3.000,49
1652,320998.300,317714.514,88,984,65,3,3.000,49
1653,321460.300,318095.256,113,948,65,4,3.001,473
1654,321323.300,317215.237,88,952,65,3,3.000,49
1655,321192.300,317225.668,88,939,65,3,3.000,47
1656,321566.300,316949.078,88,935,65,3,3.000,49
1657,320635.300,316529.526,88,935,65,3,3.000,49
1658,321425.300,317841.776,97,921,65,3,2.999,49
1659,321871.300,318166.576,97,899,65,3,2.999,49
1660,321212.300,317670.217,97,876,65,3,2.999,49
1661,321630.300,318696.335,97,884,65,3,3.000,49
1662,322420.300,318598.240,113,846,65,3,3.000,49
1663,322498.300,318462.754,112,845,65,3,3.000,49
1664,321548.300,317601.326,113,844,65,3,3.000,49
1665,320406.300,316812.788,65,847,65,3,3.000,49
1666,320668.300,317758.885,65,838,65,3,3.000,49
1667,320454.300,317654.437,129,875,65,3,3.000,49
1668,321180.300,316683.219,129,884,65,3,3.000,49
1669,320910.300,316646.047,129,886,65,3,3.000,49
1670,320915.300,317113.145,129,928,65,3,3.000,49
1671,322724.300,318304.785,88,956,65,3,3.000,61
1672,323153.300,318501.361,88,950,65,4,3.001,256
1673,323351.300,317934.925,88,930,65,4,3.001,256
1674,322365.300,316657.160,88,919,65,3,2.999,49
1675,322242.300,316076.967,88,873,65,3,2.999,48
1676,322539.300,316028.869,88,900,65,3,3.000,48
1677,320703.300,315646.310,88,855,65,3,3.000,48
1678,320366.300,315036.370,88,825,65,3,3.000,48
1679,320444.300,314569.918,109,792,65,3,3.000,48
1680,322038.300,316523.957,88,826,65,3,3.000,48
1681,321328.300,316343.991,88,820,65,3,3.000,48
1682,321676.300,315944.421,88,797,65,3,3.000,48
1683,322318.300,316623.369,88,830,65,3,3.000,48
1684,322264.300,317155.369,113,829,65,3,3.000,48
1685,320500.300,316550.786,65,868,65,3,3.000,49
1686,321231.300,316199.273,65,862,65,3,3.000,49
1687,320031.300,313830.932,65,837,65,3,3.000,49
1688,321129.300,315709.627,65,864,65,3,3.000,49
1689,320905.300,316141.381,65,858,65,3,2.999,49
1690,325036.300,316935.955,109,866,65,3,3.000,49
1691,323372.300,316949.232,109,878,65,3,3.000,49
1692,322153.300,316416.153,88,898,65,3,3.000,49
1693,323437.300,317692.235,88,888,65,4,3.001,345
1694,323379.300,318084.213,65,918,65,4,3.002,217
1695,323579.300,318728.889,65,911,65,4,3.001,217
1696,322656.300,317749.822,65,898,65,3,3.000,49
1697,322567.300,317389.355,65,931,65,3,3.000,49
1698,321489.300,316955.959,65,925,65,3,3.000,49
1699,321297.300,317319.678,88,921,65,3,3.000,49
1700,321317.300,316724.329,65,918,65,3,2.999,49
1701,320858.300,316717.387,65,983,65,3,2.999,49
1702,320278.300,316116.518,65,991,65,3,2.999,49
1703,319635.300,315890.715,65,990,65,3,2.999,49
1704,320357.300,316854.215,65,1006,65,3,2.999,49
1705,321604.300,318269.939,65,1005,65,3,2.999,52
1706,321077.300,317264.261,65,1025,65,3,2.998,52
1707,320859.300,316794.327,65,1004,65,3,2.998,49
1708,321362.300,317412.550,65,1049,65,3,2.999,49
1709,320024.300,316884.370,97,1052,65,3,2.999,49
1710,320124.300,316449.653,65,1053,65,3,2.999,49
1711,320596.300,316892.626,97,1030,65,3,2.999,49
1712,320816.300,317479.305,97,1009,65,3,2.999,49
1713,321561.300,318862.404,65,1005,65,3,2.999,49
1714,321033.300,318544.580,65,1005,65,3,2.999,49
1715,321348.300,318958.453,65,1009,65,3,2.998,49
1716,320920.300,318194.116,129,1014,65,3,2.997,49
1717,321998.300,317548.082,88,1069,65,3,2.998,49
1718,321927.300,317144.715,88,1048,65,3,2.997,49
1719,323190.300,318475.025,88,1036,65,3,2.993,49
1720,324389.300,317971.847,88,1024,65,3,2.990,49
1721,324706.300,316865.272,88,1026,65,3,2.990,47
1722,324218.300,318141.122,88,1020,65,3,2.991,47
1723,323962.300,316892.835,88,1032,65,3,2.992,47
1724,323234.300,315719.944,88,1063,65,4,2.995,217
1725,323245.300,317565.252,88,1061,65,4,3.001,209
1726,322508.300,317146.058,88,1037,65,4,3.002,217
1727,321156.300,315587.885,88,1014,65,4,2.999,217
1728,321145.300,315952.312,88,1005,65,3,2.998,47
1729,320567.300,315974.044,88,1004,65,3,2.997,47
1730,321809.300,317345.889,88,997,65,3,2.998,47
1731,322759.300,317822.537,113,974,65,3,2.998,47
1732,323582.300,317013.161,113,962,65,3,2.997,47
1733,319731.300,316106.820,65,999,65,3,2.999,47
1734,320697.300,316931.723,65,1005,65,3,3.000,47
1735,319974.300,316654.364,65,1016,65,3,3.000,47
1736,320665.300,317823.459,65,994,65,3,3.000,47
1737,321003.300,317736.774,65,992,65,3,3.000,49
1738,320923.300,317765.123,65,981,65,4,3.001,512
1739,320202.300,316889.024,65,964,65,4,3.001,512
1740,319286.300,316479.687,65,988,65,3,3.000,49
1741,319708.300,316736.676,65,973,65,3,3.000,49
1742,320468.300,317840.687,129,980,65,3,3.000,49
1743,321411.300,318652.016,65,973,65,3,3.000,49
1744,321048.300,317019.809,88,998,65,3,3.000,49
1745,321177.300,316757.787,88,998,65,3,3.000,49
1746,323030.300,317444.705,88,1052,65,3,3.000,45
1747,322681.300,317113.555,88,1066,65,3,3.000,45
1748,323205.300,317083.295,88,1099,65,3,3.000,49
1749,324068.300,317866.845,88,1125,65,3,3.000,49
1750,324473.300,318022.689,88,1104,65,3,3.000,49
1751,324454.300,319055.790,88,1109,65,4,3.001,465
1752,323548.300,317925.468,88,1086,65,4,3.001,465
1753,323287.300,317984.048,88,1111,65,4,3.001,465
1754,323300.300,317893.660,88,1090,65,4,3.001,465
1755,323297.300,317819.586,88,1086,65,4,3.001,465
1756,323357.300,317959.897,88,1107,65,4,3.001,465
1757,322511.300,316320.949,88,1122,65,4,3.001,217
1758,322208.300,315278.827,88,1104,65,3,3.000,45
1759,322827.300,315601.423,88,1128,65,3,3.000,45
1760,322996.300,316033.048,88,1154,65,3,3.000,45
1761,321375.300,314880.685,88,1162,65,3,3.000,45
1762,321616.300,314762.897,88,1135,65,3,3.000,45
1763,322684.300,315064.905,88,1178,65,3,3.000,49
1764,322332.300,315560.824,88,1195,65,3,3.000,49
1765,323358.300,316844.916,88,1188,65,3,3.000,49
1766,322203.300,315589.644,88,1160,65,4,3.001,209
1767,321902.300,316143.154,88,1136,65,3,3.000,49
1768,322468.300,317392.380,88,1118,65,3,3.000,49
1769,323402.300,317483.873,88,1109,65,4,3.001,209
1770,322595.300,317809.857,88,1081,65,4,3.001,209
1771,321859.300,316908.751,88,1060,65,3,3.000,49
1772,322531.300,316591.527,88,1070,65,3,3.000,45
1773,322800.300,317059.872,88,1075,65,3,3.000,49
1774,323586.300,317646.198,88,1086,65,3,3.000,49
1775,324003.300,318497.726,88,1085,65,4,3.001,337
1776,323189.300,317824.783,88,1091,65,4,3.001,337
1777,322135.300,316837.985,88,1065,65,4,3.002,209
1778,322211.300,317223.865,88,1060,65,4,3.003,209
1779,322050.300,317962.827,88,1061,65,4,3.003,209
1780,321416.300,318696.483,88,1031,65,4,3.002,337
1781,320787.300,317910.093,88,1031,65,4,3.001,337
1782,321540.300,318403.270,88,1073,65,4,3.003,337
1783,322433.300,319290.973,88,1116,65,4,3.003,337
1784,322952.300,319419.391,88,1120,65,4,3.005,337
1785,322470.300,318673.186,88,1167,65,4,3.004,337
1786,321474.300,318507.330,88,1147,65,4,3.006,337
1787,321508.300,318481.399,88,1156,65,4,3.005,337
1788,321196.300,317405.233,88,1159,65,4,3.006,337
1789,321606.300,317659.247,88,1161,65,4,3.005,337
1790,321949.300,317654.737,88,1130,65,4,3.006,337
1791,323057.300,318583.524,152,1124,65,4,3.003,209
1792,323003.300,317260.226,88,1081,65,4,3.003,209
1793,323846.300,318846.371,88,1109,65,4,3.002,209
1794,322474.300,317680.618,88,1101,65,4,3.003,209
1795,322303.300,318209.269,88,1075,65,4,3.005,209
1796,323041.300,318162.274,88,1083,65,4,3.003,337
1797,322048.300,316144.561,88,1045,65,4,3.003,336
1798,322522.300,316143.539,88,1043,65,4,3.006,337
1799,321687.300,315362.074,88,1042,65,4,3.006,337
1800,322665.300,315708.636,88,1070,65,4,3.005,337
1801,322627.300,316646.383,88,1080,65,4,3.005,337
1802,323580.300,317796.919,88,1084,65,4,3.005,337
1803,323312.300,317692.539,88,1059,65,4,3.004,337
1804,323850.300,317394.847,88,1075,65,4,3.005,337
1805,323847.300,316884.116,88,1053,65,4,3.002,337
1806,323966.300,316929.887,88,1055,65,4,3.002,337
1807,323410.300,317468.960,88,1036,65,4,3.003,337
1808,322649.300,317188.003,88,1013,65,4,3.003,337
1809,321672.300,316966.349,88,982,65,4,3.005,337
1810,322903.300,317376.292,88,979,65,4,3.002,337
1811,322484.300,317406.012,113,939,65,4,3.002,337
1812,320612.300,316587.154,88,947,65,4,3.002,209
1813,320055.300,315924.533,88,938,65,4,3.002,337
1814,319665.300,315399.290,88,938,65,4,3.002,337
1815,319339.300,316373.572,65,918,65,4,3.002,337
1816,319532.300,316298.841,65,905,65,3,3.000,49
1817,319516.300,316270.672,65,911,65,3,3.000,49
1818,318679.300,314300.613,88,914,65,3,3.000,49
1819,319973.300,315184.204,88,932,65,3,3.000,49
1820,319207.300,314947.796,65,943,65,3,3.000,49
1821,319475.300,315270.991,65,952,65,3,3.000,49
1822,320605.300,315234.324,88,930,65,3,3.000,49
1823,320184.300,314866.716,65,966,65,3,3.000,49
1824,319403.300,313725.513,65,994,65,3,3.000,49
1825,319784.300,314578.712,88,1029,65,3,3.000,49
1826,318163.300,312643.928,88,1062,65,3,3.000,49
1827,318375.300,313188.730,65,1061,65,3,3.000,49
1828,318852.300,313773.987,65,1068,65,3,3.000,49
1829,318905.300,313789.328,65,1048,65,3,3.000,49
1830,319129.300,314737.965,65,1076,65,3,3.000,49
1831,320200.300,316475.056,65,1090,65,4,3.000,256
1832,319916.300,316270.649,88,1086,65,4,3.001,256
1833,321239.300,317385.141,88,1114,65,3,3.000,49
1834,320986.300,316725.262,88,1152,65,3,3.000,49
1835,321099.300,316074.453,88,1133,65,3,3.000,49
1836,322497.300,317456.790,88,1130,65,3,3.000,49
1837,322111.300,317717.302,88,1103,65,3,3.000,49
1838,321486.300,316986.704,88,1068,65,3,3.000,49
1839,322815.300,318823.220,88,1108,65,3,3.000,49
1840,323374.300,318296.399,88,1115,65,3,3.000,49
1841,323334.300,319112.679,88,1111,65,3,3.000,49
1842,321221.300,318131.281,88,1082,65,3,2.999,49
1843,321250.300,317578.348,88,1086,65,3,2.999,49
1844,320605.300,317458.087,97,1059,65,3,2.998,49
1845,320774.300,318638.545,97,1033,65,4,2.999,520
1846,321043.300,318113.030,97,1007,65,3,2.999,49
1847,321729.300,318773.871,129,1003,65,3,2.999,49
1848,321470.300,319063.654,129,986,65,3,2.998,49
1849,321081.300,318311.917,88,968,65,3,2.998,49
1850,321749.300,319230.662,88,965,65,3,2.998,49
1851,323299.300,319529.823,88,923,65,3,2.998,49
1852,323690.300,320617.025,88,954,65,3,2.998,49
1853,323436.300,318844.871,88,958,65,3,2.998,49
1854,322818.300,317583.855,88,955,65,3,2.998,49
1855,322115.300,316782.090,88,921,65,3,2.997,49
1856,321806.300,316939.256,88,910,65,3,2.998,49
1857,321947.300,316375.328,88,921,65,3,2.998,49
1858,321760.300,318132.756,88,901,65,3,2.999,47
1859,322883.300,317800.580,88,942,65,3,2.999,49
1860,324530.300,318417.580,88,965,65,3,3.000,49
1861,324573.300,318403.239,88,957,65,3,3.000,45
1862,323132.300,317938.679,88,929,65,3,3.000,49
1863,324556.300,318742.979,113,920,65,3,3.000,49
1864,322047.300,317880.779,88,953,65,3,3.000,49
1865,323327.300,319051.101,88,946,65,3,3.000,49
1866,322677.300,318516.543,88,934,65,3,3.000,49
1867,322654.300,318204.449,88,913,65,3,3.000,49
1868,322598.300,316884.265,88,945,65,3,3.000,49
1869,324145.300,317725.735,88,974,65,3,3.000,49
1870,322879.300,315904.068,88,986,65,3,3.000,49
1871,321236.300,314354.367,88,991,65,3,3.000,49
1872,321982.300,315151.138,88,978,65,4,3.001,209
1873,321900.300,315551.422,88,1006,65,4,3.001,209
1874,321915.300,314269.763,88,989,65,4,3.001,209
1875,322758.300,315967.888,88,1039,65,3,2.999,49
1876,321826.300,316312.884,88,1043,65,3,3.000,47
1877,323469.300,316238.619,88,1037,65,3,3.000,49
1878,323557.300,317422.473,88,1040,65,3,3.000,49
1879,322957.300,316047.686,88,1015,65,3,3.000,49
1880,322695.300,314922.937,88,988,65,3,3.000,49
1881,322665.300,315379.131,88,976,65,3,3.000,57
1882,322524.300,315864.268,88,1014,65,3,2.999,49
1883,320539.300,315283.986,88,1044,65,3,2.999,57
1884,320472.300,314281.524,88,1042,65,3,2.999,49
1885,319664.300,314053.570,65,1039,65,3,2.999,49
1886,320393.300,314999.391,88,1043,65,3,2.999,49
1887,322027.300,314661.588,88,1093,65,3,2.999,49
1888,322577.300,315729.415,88,1091,65,3,3.000,49
1889,323202.300,317033.002,88,1075,65,3,3.000,49
1890,322950.300,316288.378,88,1115,65,3,3.000,49
1891,323089.300,315571.186,88,1152,65,3,3.000,49
1892,322350.300,316414.120,88,1121,65,3,3.000,49
1893,322215.300,317288.546,88,1108,65,3,3.000,49
1894,322683.300,318426.238,88,1107,65,3,3.000,49
1895,322736.300,318574.581,88,1075,65,4,3.001,207
1896,322821.300,319223.470,88,1085,65,3,3.000,49
1897,321431.300,318619.061,88,1033,65,3,3.000,49
1898,321065.300,318176.263,65,1038,65,3,3.000,49
1899,321963.300,318216.307,65,973,65,3,3.000,49
1900,322320.300,317857.509,65,984,65,4,3.001,217
1901,322116.300,317881.024,65,993,65,3,3.000,49
1902,321258.300,317341.528,65,971,65,3,3.000,49
1903,321129.300,317197.108,65,961,65,3,3.000,49
1904,321228.300,317182.521,97,962,65,3,3.000,49
1905,321062.300,318040.013,65,956,65,3,3.000,49
